approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.3251300271385592;0.4702953866578161;0.3740173943729441;0.32199070403436003;113;240;0.5187374099513845;0.07430354932164238;0.2597365306795858;0.43943475317614444;0.5249683944374209;0.05022141232543258;0.2187293620393607;0.3973403976602544;8.245.735.435.700.040;full;117;8856;379;18520;48;11124516;0;0.0038632576282891296;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;6524;0;1236;1.0;0.8407216494845361;0.9134696163539624;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;0;0;0;0;20;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.3251300271385592;0.4702953866578161;0.3740173943729441;0.32199070403436003;113;240;0.5187374099513845;0.07430354932164238;0.2597365306795858;0.43943475317614444;0.5249683944374209;0.05022141232543258;0.2187293620393607;0.3973403976602544;7.177.325.490.300.060;full;117;8856;379;18520;48;11124516;0;0.0029331594867520014;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;6524;0;1236;1.0;0.8407216494845361;0.9134696163539624;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;0.4534627185836863;0.4875;0.438734887406385;240;20;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7204084238785038;0.6836768073274452;0.6811780867754422;0.498832989902673;349;200;0.6575060758720255;0.2691478755460512;0.5186809325770693;0.5429571265502054;0.6098870335605836;0.24439545753534847;0.4704448556783832;0.5836287652262873;8.238.116.814.399.830;full;69;8856;66;2272;48;6375646;0;0.0031005616765687155;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;1596;0;904;1.0;0.6384;0.779296875;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;0;0;0;0;5;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7204084238785038;0.6836768073274452;0.6811780867754422;0.498832989902673;349;200;0.6575060758720255;0.2691478755460512;0.5186809325770693;0.5429571265502054;0.6098870335605836;0.24439545753534847;0.4704448556783832;0.5836287652262873;810.611.262.780.003;full;69;8856;66;2272;48;6375646;0;0.0027400234462193166;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;1596;0;904;1.0;0.6384;0.779296875;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;0.7680426716141001;0.76;0.7071141745322074;200;5;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.8542077483606827;0.7859012103369316;0.7975182564206343;0.498832989902673;349;200;0.749017000240964;0.4629899402115092;0.6669169709870295;0.6628367023372609;0.6341270625432269;0.29048946054515223;0.5442347579395617;0.6099385503670363;8.438.582.284.600.120;full;69;8856;66;2272;48;6375646;0;0.002663249181205174;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;1596;0;904;1.0;0.6384;0.779296875;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;0;0;0;0;5;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.8542077483606827;0.7859012103369316;0.7975182564206343;0.498832989902673;349;200;0.749017000240964;0.4629899402115092;0.6669169709870295;0.6628367023372609;0.6341270625432269;0.29048946054515223;0.5442347579395617;0.6099385503670363;8.251.031.202.199.730;full;69;8856;66;2272;48;6375646;0;0.0025914986063639844;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;1596;0;904;1.0;0.6384;0.779296875;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;0.7680426716141001;0.76;0.7071141745322074;200;5;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8542077483606827;0.7859012103369316;0.7975182564206343;0.498832989902673;349;200;0.749017000240964;0.4629899402115092;0.6669169709870295;0.6628367023372609;0.6341270625432269;0.29048946054515223;0.5442347579395617;0.6099385503670363;5.111.189.169.700.080;full;69;8856;66;2272;48;6375646;0;0.002759334290021798;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;1596;0;904;1.0;0.6384;0.779296875;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;0;0;0;0;5;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8542077483606827;0.7859012103369316;0.7975182564206343;0.498832989902673;349;200;0.749017000240964;0.4629899402115092;0.6669169709870295;0.6628367023372609;0.6341270625432269;0.29048946054515223;0.5442347579395617;0.6099385503670363;48.377.103.242.000.800;full;69;8856;66;2272;48;6375646;0;0.002525951279931178;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;1596;0;904;1.0;0.6384;0.779296875;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;0.7680426716141001;0.76;0.7071141745322074;200;5;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7113395346732608;0.6772980045796533;0.6756977749139544;0.498832989902673;349;200;0.6520374298439257;0.25758403642204414;0.5122240909166205;0.5358272655518508;0.6017191977077364;0.2190466380621626;0.45801333512243253;0.5612585622431838;48.446.642.144.997.800;full;69;8856;66;2272;48;6375585;0;0.0025217694641583945;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;1596;0;904;1.0;0.6384;0.779296875;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;0;0;0;0;5;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7113395346732608;0.6772980045796533;0.6756977749139544;0.498832989902673;349;200;0.6520374298439257;0.25758403642204414;0.5122240909166205;0.5358272655518508;0.6017191977077364;0.2190466380621626;0.45801333512243253;0.5612585622431838;49.969.985.798.998.000;full;69;8856;66;2272;48;6375585;0;0.0026525695072025838;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;1596;0;904;1.0;0.6384;0.779296875;346;62;276;0.8480392156862745;0.5562700964630225;0.6718446601941747;0.7680426716141001;0.76;0.7071141745322074;200;5;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.8547683556777825;0.8473994111874387;0.8397547965027846;0.3238598987546816;212;200;0.806915457284922;0.6032669610197722;0.7304547552351893;0.7681660473016505;0.8318876866672628;0.6328562857834668;0.7337643439276754;0.7633881361365131;7.554.429.866.099.960;full;69;8856;93;4696;48;6374559;0;0.0030815802759390836;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;1980;0;520;1.0;0.792;0.8839285714285714;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;0;0;0;0;5;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.8547683556777825;0.8473994111874387;0.8397547965027846;0.3238598987546816;212;200;0.806915457284922;0.6032669610197722;0.7304547552351893;0.7681660473016505;0.8318876866672628;0.6328562857834668;0.7337643439276754;0.7633881361365131;7.393.274.449.400.260;full;69;8856;93;4696;48;6374559;0;0.002806231620619154;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;1980;0;520;1.0;0.792;0.8839285714285714;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;0.8598382749326146;0.86;0.8596646072374229;200;5;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.9142286008793192;0.9111874386653582;0.9093959370586623;0.3238598987546816;212;200;0.8879854122348801;0.7660189146411972;0.835670487929344;0.8591435683811448;0.9087901278726639;0.7981720124146225;0.8578957139271222;0.867965107056782;7.100.940.812.800.030;full;69;8856;93;4696;48;6374559;0;0.0025766897033463465;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;1980;0;520;1.0;0.792;0.8839285714285714;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;0;0;0;0;5;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.9142286008793192;0.9111874386653582;0.9093959370586623;0.3238598987546816;212;200;0.8879854122348801;0.7660189146411972;0.835670487929344;0.8591435683811448;0.9087901278726639;0.7981720124146225;0.8578957139271222;0.867965107056782;6.498.033.265.799.670;full;69;8856;93;4696;48;6374559;0;0.0026706336875198153;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;1980;0;520;1.0;0.792;0.8839285714285714;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;0.8598382749326146;0.86;0.8596646072374229;200;5;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.9142286008793192;0.9111874386653582;0.9093959370586623;0.3238598987546816;212;200;0.8879854122348801;0.7660189146411972;0.835670487929344;0.8591435683811448;0.9087901278726639;0.7981720124146225;0.8578957139271222;0.867965107056782;7.120.986.910.800.270;full;69;8856;93;4696;48;6374559;0;0.002682174811405795;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;1980;0;520;1.0;0.792;0.8839285714285714;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;0;0;0;0;5;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.9142286008793192;0.9111874386653582;0.9093959370586623;0.3238598987546816;212;200;0.8879854122348801;0.7660189146411972;0.835670487929344;0.8591435683811448;0.9087901278726639;0.7981720124146225;0.8578957139271222;0.867965107056782;7.512.521.817.699.960;full;69;8856;93;4696;48;6374559;0;0.0030316135774150358;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;1980;0;520;1.0;0.792;0.8839285714285714;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;0.8598382749326146;0.86;0.8596646072374229;200;5;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.8139346747736592;0.8076545632973503;0.7992407507577669;0.3238598987546816;212;200;0.7806230398265873;0.5497623876910764;0.6743375482774684;0.7370788125276985;0.7531968165966199;0.46442675413686746;0.6308175815683834;0.6568467534684131;5.032.330.398.600.240;full;69;8856;93;4696;48;6374540;0;0.0026940027736480194;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;1980;0;520;1.0;0.792;0.8839285714285714;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;0;0;0;0;5;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.8139346747736592;0.8076545632973503;0.7992407507577669;0.3238598987546816;212;200;0.7806230398265873;0.5497623876910764;0.6743375482774684;0.7370788125276985;0.7531968165966199;0.46442675413686746;0.6308175815683834;0.6568467534684131;4.617.071.372.300.050;full;69;8856;93;4696;48;6374540;0;0.0024845249859970623;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;1980;0;520;1.0;0.792;0.8839285714285714;429;155;193;0.7345890410958904;0.6897106109324759;0.7114427860696517;0.8598382749326146;0.86;0.8596646072374229;200;5;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7301668382919366;0.70183186130193;0.6953723594796757;0.4182575031093775;173;200;0.6994929375295419;0.37104885188667314;0.5515203558199337;0.6187416403516757;0.7298023927947305;0.4343687811789835;0.5962902438544705;0.6572853638660975;6.946.586.442.300.030;full;69;8856;114;4696;48;6375333;0;0.002758685291631818;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;1724;0;776;1.0;0.6896;0.8162878787878788;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;0;0;0;0;5;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7301668382919366;0.70183186130193;0.6953723594796757;0.4182575031093775;173;200;0.6994929375295419;0.37104885188667314;0.5515203558199337;0.6187416403516757;0.7298023927947305;0.4343687811789835;0.5962902438544705;0.6572853638660975;6.608.207.718.599.800;full;69;8856;114;4696;48;6375333;0;0.0026514135295959327;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;1724;0;776;1.0;0.6896;0.8162878787878788;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;0.741644322504209;0.685;0.6861548379596603;200;5;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7630837503240866;0.733889434085705;0.7349789154188747;0.4182575031093775;173;200;0.7136531427711263;0.39779803186496104;0.5904309680247082;0.6320609907556083;0.7448581798628848;0.4653328384233902;0.6502264173201181;0.6754711769439553;7.388.100.812.799.890;full;69;8856;114;4696;48;6375153;0;0.002755833812398123;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;1724;0;776;1.0;0.6896;0.8162878787878788;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;0;0;0;0;5;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7630837503240866;0.733889434085705;0.7349789154188747;0.4182575031093775;173;200;0.7136531427711263;0.39779803186496104;0.5904309680247082;0.6320609907556083;0.7448581798628848;0.4653328384233902;0.6502264173201181;0.6754711769439553;7.358.845.808.800.100;full;69;8856;114;4696;48;6375153;0;0.002715990706155935;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;1724;0;776;1.0;0.6896;0.8162878787878788;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;0.741644322504209;0.685;0.6861548379596603;200;5;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8455157713475897;0.8205757278377495;0.8275412887669006;0.4182575031093775;173;200;0.828584020679985;0.6330466871357323;0.7229019430900921;0.7695068566776005;0.892189810458395;0.7708847125456799;0.8263461898765733;0.8577014086581548;7.200.732.987.900.110;full;69;8856;114;4696;48;6375097;0;0.00278304258900378;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;1724;0;776;1.0;0.6896;0.8162878787878788;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;0;0;0;0;5;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8455157713475897;0.8205757278377495;0.8275412887669006;0.4182575031093775;173;200;0.828584020679985;0.6330466871357323;0.7229019430900921;0.7695068566776005;0.892189810458395;0.7708847125456799;0.8263461898765733;0.8577014086581548;7.995.024.830.900.000;full;69;8856;114;4696;48;6375097;0;0.0029731947052910883;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;1724;0;776;1.0;0.6896;0.8162878787878788;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;0.741644322504209;0.685;0.6861548379596603;200;5;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7301668382919366;0.70183186130193;0.6953723594796757;0.4182575031093775;173;200;0.6994929375295419;0.37104885188667314;0.5515203558199337;0.6187416403516757;0.7298023927947305;0.4343687811789835;0.5962902438544705;0.6572853638660975;5.027.208.394.000.260;full;69;8856;114;4696;48;6375333;0;0.002687759456741879;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;1724;0;776;1.0;0.6896;0.8162878787878788;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;0;0;0;0;5;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7301668382919366;0.70183186130193;0.6953723594796757;0.4182575031093775;173;200;0.6994929375295419;0.37104885188667314;0.5515203558199337;0.6187416403516757;0.7298023927947305;0.4343687811789835;0.5962902438544705;0.6572853638660975;4.638.068.180.600.020;full;69;8856;114;4696;48;6375333;0;0.0025701094739032423;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;1724;0;776;1.0;0.6896;0.8162878787878788;404;252;218;0.6158536585365854;0.6495176848874598;0.6322378716744913;0.741644322504209;0.685;0.6861548379596603;200;5;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.733295432031575;0.6457311089303238;0.5785452308667266;0.4140789287612144;122;200;0.5587766136626198;0.1974406246774605;0.4375953181611981;0.6228119904862859;0.6683376236282347;0.36325421794539814;0.598507550384864;0.682780789704461;6.278.585.568.199.920;full;69;8856;301;9312;48;6373331;0;0.002641961066698665;440;323;182;0.5766710353866317;0.707395498392283;0.6353790613718412;1870;0;630;1.0;0.748;0.8558352402745996;440;323;182;0.5766710353866317;0.707395498392283;0.6353790613718412;0;0;0;0;5;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.733295432031575;0.6457311089303238;0.5785452308667266;0.4140789287612144;122;200;0.5587766136626198;0.1974406246774605;0.4375953181611981;0.6228119904862859;0.6683376236282347;0.36325421794539814;0.598507550384864;0.682780789704461;58.144.742.587.999.600;full;69;8856;301;9312;48;6373331;0;0.00255767773342086;440;323;182;0.5766710353866317;0.707395498392283;0.6353790613718412;1870;0;630;1.0;0.748;0.8558352402745996;440;323;182;0.5766710353866317;0.707395498392283;0.6353790613718412;0.6753915267985274;0.58;0.566468253968254;200;5;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.733295432031575;0.6457311089303238;0.5785452308667266;0.4140789287612144;122;200;0.5587766136626198;0.1974406246774605;0.4375953181611981;0.6228119904862859;0.6683376236282347;0.36325421794539814;0.598507550384864;0.682780789704461;7.381.239.031.900.250;full;69;8856;301;9312;48;6373331;0;0.0028851069391669665;440;323;182;0.5766710353866317;0.707395498392283;0.6353790613718412;1870;0;630;1.0;0.748;0.8558352402745996;440;323;182;0.5766710353866317;0.707395498392283;0.6353790613718412;0;0;0;0;5;20
